text,label
"الموضوع: تحديث إعدادات الأمان

عميلنا،

تم تعديل إعدادات الأمان الخاصة بحسابك في إنستقرام. يمكنك مراجعة الجلسات المفتوحة من داخل التطبيق الرسمي.",0
"الموضوع: تاكيد استلام المستندات

أهلًا،

تم استلام مستندات التقديم الخاصة بك لدى طاقات، ولا يتطلب ذلك أي إجراء إضافي في الوقت الحالي.

المدينة المرجعية: الخبر",0
"الموضوع: تحديث على الاسترجاع

عميلنا العزيز،

تم تسجيل طلب استرجاع بقيمة 120.00 ريال لدى إكسترا. سيتم إشعارك عند إتمام المعالجة.

هذه الرسالة صادرة آليًا، نرجو عدم الرد المباشر غادةها.",0
"الموضوع: استرداد إلى المحفظة

هلا،

تمت إعادة مبلغ 27.50 ريال إلى محفظتك لدى هنقرستيشن. قد يستغرق ظهوره بضع دقايق.

المدينة المرجعية: جدة",0
"الموضوع: تأكيد طلب استرجاع

هلا،

تم تسجيل طلب استرجاع بقيمة 120.00 ريال لدى بنك الأهلي. مدة المعالجة المتوقعة من 3 إلى 5 أيام عمل، ويمكنك متابعة الحالة من التطبيق الرسمي.

رقم الطلب: 869537

في حال تمت المعالجة مسبقًا، تجاهل هذا الإشعار.",0
"الموضوع: تحديث على الطلب الأكاديمي

مرحبًا عبدالله،

تم تحديث حالة الطلب المرتبط بحسابك لدى جامعة الإمام. يمكن مراجعة التفاصيل من خلال البوابة الرسمية فقط.",0
"الموضوع: تحديث على حالة الشحنة

أهلًا تركي،

تم تحديث حالة الشحنة رقم 492606 لدى سمسا إلى: قيد المعالجة. وفي حال تعذر التسليم بسبب العنوان أو رقم التواصل، يمكنك التعديل من حسابك الرسمي.

هذه الرسالة صادرة آليًا، لا هنت عدم الرد المباشر عليها. هذا إشعار توعوي للحفاظ على أمان حسابك.",0
"الموضوع: تعذر التسليم مؤقتًا

مرحبًا،

تعذر تسليم الشحنة لدى سمسا بسبب اختلاف الرمز البريدي. بإمكانك تعديل بيانات العنوان من التطبيق الرسمي أو التواصل مع خدمة العملاء.

مرجع الشحنة: 74517",0
"الموضوع: تأكيد الطلب

مرحبًا محمد،

تم تأكيد طلبك لدى إكسترا بنجاح. يمكنك متابعة تفاصيل الشحن والفاتورة من خلال التطبيق أو الموقع الرسمي.

رقم الطلب: 810276 هذا إشعار توعوي للحفاظ على أمان حسابك.",0
"الموضوع: استرداد إلى المحفظة

مرحبًا،

تمت إعادة مبلغ 1,250.00 ريال إلى محفظتك لدى كيتا. قد يستغرق ظهوره بضع دقائق.",0
"الموضوع: تحديث على حالة الشحنة

مرحبًا شهد،

تم تحديث حالة الشحنة رقم 742158 لدى ناقل إلى: قيد المعالجة. وفي حال تعذر التسليم بسبب العنوان أو رقم التواصل، يمكنك التعديل من حسابك الرسمي.

هذه الرسالة صادرة آليًا، يرجى عدم الرد المباشر عليها. لن نطلب منك كلمة المرور عبر الرسائل.",0
"الموضوع: إشعار أمني احترازي

مرحبًا خالد،

رصدت أنظمتنا محاولة دخول جديدة إلى حسابك لدى بنك الأهلي من جهاز جديد في 08:05 مساءً. وإذا لم تكن لك، نوصي بتغيير كلمة المرور من التطبيق الرسمي فورًا. رقم الحالة: 53456

في حال تمت المعالجة مسبقًا، تجاهل هذا الإشعار. في حال كانت هذه المحاولة تابعة لك فلا حاجة لأي إجراء. لا تشارك رمز التحقق مع أي طرف.",0
"الموضوع: دعوة لمقابلة مبديية

عزيزي/عزيزتي تركي،

ينايفنا إبلاغك بأن طلبك لدى لينكدإن انتقل إلى المرحلة التالية. سيتم إرسال تفاصيل المقابلة عبر البريد الرسمي المسجل.",0
"الموضوع: تحديث على المستفيدين

عميلنا العزيز،

تمت إضافة مستفيد جديد إلى حسابك لدى بنك الرياض. في حال كنت صاحب الإجراء فلا يلزم أي إجراء. وإن لم تكن كذلك، لا هنت التواصل مع القنوات الرسمية داخل التطبيق أو مركز الاتصال.

مرجع العملية: 34523",0
"الموضوع: تعذر التسليم مؤقتًا

مرحبًا،

تعذر تسليم الشحنة لدى سمسا بسبب اختلاف الرمز البريدي. يمكنك تعديل بيانات العنوان من التطبيق الرسمي أو التواصل مع خدمة العملاء.

مرجع الشحنة: 14975",0
"الموضوع: إشعار أمني احترازي

مرحبًا فاطمة،

رصدت أنظمتنا محاولة دخول جديدة إلى حسابك لدى بنك الإنماء من جهاز جديد في 04:25 مساءً. وإذا لم تكن لك، نوصي بتغيير كلمة المرور من التطبيق الرسمي فورًا. عند كانت هذه المحاولة تابعة لك فلا حاجة لأي إجراء. رقم الحالة: 22793

في حال تمت المعالجة مسبقًا، تجاهل هذا الإشعار.",0
"الموضوع: تحديث على طلب التوظيف

مرحبًا عبدالله،

تم استلام طلبك الوظيفي لدى وظائف السعودية وهو الآن تحت المراجعة. في حال الانتقال للمرحلة التالية، سنرسل لك الموعد عبر البريد الرسمي.",0
"الموضوع: تعذر التسليم مؤقتًا

مرحبًا،

تعذر تسليم الشحنة لدى دي إتش إل بسبب اختلاف الرمز البريدي. تستطيع تعديل بيانات العنوان من التطبيق الرسمي أو التواصل مع خدمة العملاء.

مرجع الشحنة: 17113

المدينة المرجعية: المدينة لن نطلب منك كلمة المرور عبر الرسائل.",0
"الموضوع: تأكيد طلب استرجاع

مرحبًا،

تم تسجيل طلب استرجاع بقيمة 78.20 ريال لدى بنك الرياض. مدة المعالجة المتوقعة من 3 إلى 5 أيام عمل، ويمكنك متابعة الحالة من التطبيق الرسمي.

رقم الطلب: 834018

المدينة المرجعية: القصيم لن نطلب منك كلمة المرور عبر الرسائل.",0
"الموضوع: تعذر التسليم مؤقتًا

مرحبًا،

تعذر تسليم الشحنة لدى دي إتش إل بسبب اختلاف الرمز البريدي. تستطيع تعديل بيانات العنوان من التطبيق الرسمي أو التواصل مع خدمة العملاء.

مرجع الشحنة: 83420",0
"الموضوع: تحديث على المستفيدين

عميلنا العزيز،

تمت إضافة مستفيد جديد إلى حسابك لدى ساب. إذا كنت صاحب الإجراء فلا يلزم أي إجراء. وإن لم تكن كذلك، يرجى التواصل مع القنوات الرسمية داخل التطبيق أو مركز الاتصال.

مرجع العملية: 11256

المدينة المرجعية: أبها هذا إشعار توعوي للحفاظ على أمان حسابك.",0
"الموضوع: تأكيد تفعيل الخدمة

عميلنا العزيز،

تم تفعيل الخدمة الإضافية على خطك لدى سلام. لا يتطلب هذا الإشعار إجراءً فوريًا منك.

المدينة المرجعية: القصيم",0
"الموضوع: تأكيد استلام المستندات

مرحبا،

تم استلام مستندات التقديم الخاصة بك لدى بيت.كوم، ولا يتطلب ذلك أي إجراء إضافي في الوقت الحالي.

في حال تمت المعالجة مسبقا، تجاهل هذا الإشعار.",0
"الموضوع: تحديث على عنوان التوصيل

عميلنا العزيز،

تم تحديث عنوان التوصيل للطلب الأخير في جاهز. إذا لم يكن التعديل منك، راجع التطبيق الرسمي.

المدينة المرجعية: الرياض هذا إشعار توعوي للحفاظ على أمان حسابك.",0
"الموضوع: تحديث على حالة الشحنة

مرحبًا سلطان،

تم تحديث حالة الشحنة رقم 754628 لدى SPL الى: قيد المعالجة. وفي حال تعذر التسليم بسبب العنوان أو رقم التواصل، يمكنك التعديل من حسابك الرسمي.

المدينة المرجعية: الخبر هذا اشعار توعوي للحفاظ على أمان حسابك.",0
"الموضوع: إشعار دخول جديد

أهلًا فيك،

تم تسجيل دخول جديد إلى حسابك في توكلنا من جهاز جديد عند 04:25 مساءً. في حال كانت هذه المحاولة تابعة لك فلا حاجة لأي إجراء.",0
"الموضوع: تحديث على المستفيدين

عميلنا العزيز،

تمت إضافة مستفيد جديد إلى حسابك لدى بنك الإنماء. إذا كنت صاحب الإجراء فلا يلزم أي إجراء. وإن لم تكن كذلك، نرجو التواصل مع القنوات الرسمية داخل التطبيق أو مركز الاتصال. مرجع العملية: 63626

المدينة المرجعية: تبوك",0
"الموضوع: تحديث على المستفيدين

عميلنا العزيز،

تمت إضافة مستفيد جديد إلى حسابك لدى بنك الرياض. إذا كنت صاحب الإجراء فلا يلزم أي إجراء. وإن لم تكن كذلك، يرجى التواصل مع القنوات الرسمية داخل التطبيق أو مركز الاتصال.

مرجع العملية: 84107",0
"الموضوع: تأكيد استلام المستندات

مرحبًا،

تم استلام المستندات المرفوعة لدى جامعة الأميرة منى وهي حالاً تحت المراجعة.",0
"الموضوع: دعوة لمقابلة مبدئية

عزيزي/عزيزتي غادة،

يسعدنا إبلاغك بأن طلبك لدى بيت.كوم انتقل إلى المرحلة التالية. سيتم إرسال تفاصيل المقابلة عبر البريد الرسمي المسجل.

المدينة المرجعية: القصيم",0
"الموضوع: تأكيد طلب استرجاع

مرحبًا،

تم تسجيل طلب استرجاع بقيمة 49.99 ريال لدي بنك البلاد. مدة المعالجة المتوقعة من 3 إلى 5 أيام عمل، ويمكنك متابعة الحالة من التطبيق الرسمي.

رقم الطلب: 574579",0
"الموضوع: تحديث على الاسترجاع

عميلنا العزيز،

تم تسجيل طلب استرجاع بقيمة 27.50 ريال لدى نمشي. سيتم إشعارك عند إتمام المعالجة. لن نطلب منك كلمة المرور عبر الرسائل.",0
"الموضوع: تأكيد استلام الطلب

مرحبًا فيصل،

تم استلام طلبك لدى طلبات بنجاح. يمكنك متابعة حالة التحضير والتوصيل من التطبيق الرسمي.

رقم الطلب: 992648 لن نطلب منك كلمة المرور عبر الرسائل.",0
"الموضوع: تحديث على الاسترجاع

عميلنا،

تم تسجيل طلب استرجاع بقيمة 1,250.00 ريال لدى إكسترا. سيتم إشعارك عند إتمام المعالجة. لا تشارك رمز التحقق مع أي طرف.",0
"الموضوع: تحديث إعدادات الأمان

عميلنا العزيز،

تم تعديل إعدادات الأمان الخاصة بحسابك في تيك توك. يمكنك مراجعة الجلسات المفتوحة من داخل التطبيق الرسمي.

في حال تمت المعالجة مسبقًا، تجاهل هذا الإشعار.",0
"الموضوع: تحديث على المستفيدين

عميلنا العزيز،

تمت إضافة مستفيد جديد إلى حسابك لدى ساب. إذا كنت صاحب الإجراء فلا يلزم أي إجراء. وإن لم تكن كذلك، يرجى التواصل مع القنوات الرسمية داخل التطبيق أو مركز الاتصال.

مرجع العملية: 80465

في حال تمت المعالجة مسبقًا، تجاهل هذا الإشعار. هذا إشعار توعوي للحفاظ على أمان حسابك.",0
"الموضوع: تحدىث على الطلب الأكاديمي

مرحبًا سارة،

تم تحديث حالة الطلب المرتبط بحسابك لدى جامعة الإمام. يمكن مراجعة التفاصيل باستخدام البوابة الرسمية فقط.",0
"الموضوع: إشعار دخول جديد

مرحبًا سارة،

تم تسجيل دخول جديد إلى حسابك في واتساب. إذا كانت هذه المحاولة تابعة لك فلا حاجة لأي إجراء، وإلا استخدم القنوات الرسمية لاستعادة الحساب. لن نطلب منك كلمة المرور عبر الرسائل.",0
"الموضوع: تأكيد طلب استرجاع

مرحبًا،

تم تسجيل طلب استرجاع بقيمة 1,250.00 ريال لدى بنك الرياض. مدة المعالجة المتوقعة من 3 إلى 5 أيام عمل، ويمكنك متابعة الحالة من التطبيق الرسمي. رقم الطلب: 290065

في حال تمت المعالجة مسبقًا، تجاهل هذا الإشعار. هذا إشعار توعوي للحفاظ على أمان حسابك.",0
"الموضوع: إشعار دخول جديد

عميلنا العزيز،

تم تسجيل دخول جديد إلى حسابك في توكلنا من جهاز جديد عند 11:40 صباحًا. عند كانت هذه المحاولة تابعة لك فلا حاجة لأي إجراء.",0
"الموضوع: تحدىث على الاسترجاع

عميلنا العزيز،

تم تسجيل طلب استرجاع بقيمة 399.00 ريال لدى نمشي. سيتم إشعارك عند إتمام المعالجة.

هذه الرسالة صادرة آليًا، الرجاء عدم الرد المباشر عليها.",0
"الموضوع: تحديث على المستفيدين

عميلنا العزيز،

تمت إضافة مستفيد جديد إلى حسابك لدى بنك البلاد. إذا كنت صاحب الإجراء فلا يلزم أي إجراء. وإن لم تكن كذلك، نرجو التواصل مع القنوات الرسمية داخل التطبيق أو مركز الاتصال.

مرجع العملية: 82053",0
"الموضوع: تحديث على الطلب الإلكتروني

مرحبًا بندر،

تم تحديث حالة الطلب المرتبط بحسابك في أبشر. لا يتطلب هذا الإشعار أي إجراء فوري منك، ويمكنك مراجعة التفاصيل من المنصة الرسمية.

رقم المرجع: 48270

في حال تمت المعالجة مسبقًا، تجاهل هذا الإشعار.",0
"الموضوع: تحديث على المستفيدين

عميلنا العزيز،

تمت إضافة مستفيد جديد إلى حسابك لدى مصرف الراجحي. وإن لم تكن كذلك، يرجى التواصل مع القنوات الرسمية داخل التطبيق أو مركز الاتصال. عند كنت صاحب الإجراء فلا يلزم أي إجراء. مرجع العملية: 81046

في حال تمت المعالجة مسبقًا، تجاهل هذا الإشعار.",0
"الموضوع: تحديث على المستفيدين

عميلنا العزيز،

تمت إضافة مستفيد جديد إلى حسابك لدى مصرف الراجحي. إذا كنت صاحب الإجراء فلا يلزم أي إجراء. وإن لم تكن كذلك، يرجى التواصل مع القنوات الرسمية داخل التطبيق أو مركز الاتصال.

مرجع العملية: 65725",0
"الموضوع: تأكيد تفعيل الخدمة

عميلنا العزيز،

تم تفعيل الخدمة الإضافية على خطك لدى سلام. لا يتطلب هذا الإشعار أي إجراء فوري منك.

المدينة المرجعية: تبوك",0
"الموضوع: إشعار دخول جديد

مرحبا فيصل،

تم تسجيل دخول جديد إلى حسابك في إنستقرام. إذا كانت هذه المحاولة تابعة لك فلا حاجة لأي إجراء، وإلا استخدم القنوات الرسمية لاستعادة الحساب.

في حال تمت المعالجة مسبقا، تجاهل هذا الإشعار.",0
"الموضوع: تحديث على حالة الطلب

مرحبًا،

تم تحديث الطلب المرتبط بحسابك لدى إكسترا إلى مرحلة قيد التجهيز. لا يلزم أي إجراء منك حاليًا.

في حال تمت المعالجة مسبقًا، تجاهل هذا الإشعار.",0
"الموضوع: تحديث على طلب التوظيف

مرحبًا محمد،

تم استلام طلبك الوظيفي لدى وظائف السعودية وهو الآن تحت المراجعة. في حال الانتقال للمرحلة التالية، سنرسل لك الموعد عبر البريد الرسمي.",0
"الموضوع: تأكيد طلب استرجاع

مرحبًا،

تم تسجيل طلب استرجاع بقيمة 199.00 ريال لدى ساب. مدة المعالجة المتوقعة من 3 إلى 5 أيام عمل، ويمكنك متابعة الحالة من التطبيق الرسمي.

رقم الطلب: 872519

في حال تمت المعالجة مسبقًا، تجاهل هذا الإشعار.",0
"الموضوع: دعوة لمقابلة مبدئية

عزيزي/عزيزتي نورة،

يسعدنا إبلاغك بأن طلبك لدى طاقات انتقل إلى المرحلة التالية. سيتم إرسال تفاصيل المقابلة عبر البريد الرسمي المسجل.",0
"الموضوع: تحديث على حالة الشحنة

مرحبًا سارة،

تم تحديث حالة الشحنة رقم 403198 لدى أرامكس إلى: قيد المعالجة. وفي حال تعذر التسليم بسبب العنوان أو رقم التواصل، يمكنك التعديل من حسابك الرسمي. لا تشارك رمز التحقق مع أي طرف.",0
"الموضوع: تحديث على الطلب الإلكتروني

مرحبًا أسماء،

تم تحديث حالة الطلب المرتبط بحسابك في توكلنا. لا يتطلب هذا الإشعار أي إجراء فوري منك، ويمكنك مراجعة التفاصيل من المنصة الرسمية.

رقم المرجع: 16000

في حال تمت المعالجة مسبقًا، تجاهل هذا الإشعار.",0
"الموضوع: تأكيد استلام طلب الشحن

عميلنا العزيز،

تم استلام طلب الشحن المرتبط بالمرجع 272359 لدى سمسا. سنوافيك بالتحديثات عبر القنوات الرسمية المعتمدة.

هذه الرسالة صادرة آليًا، يرجى عدم الرد المباشر ماجدها.",0
"الموضوع: تأكيد طلب استرجاع

مرحبًا،

تم تسجيل طلب استرجاع بقيمة 49.99 ريال لدى بنك الإنماء. مدة المعالجة المتوقعة من 3 إلى 5 أيام عمل، ويمكنك متابعة الحالة من التطبيق الرسمي.

رقم الطلب: 878476

في حال تمت المعالجة مسبقًا، تجاهل هذا الإشعار.",0
"الموضوع: إشعار دخول جديد

عميلنا،

تم تسجيل دخول جديد إلي حسابك في نفاذ من جهاز جديد عند 09:15 صباحًا. إذا كانت هذه المحاولة تابعة لك فلا حاجة لأي إجراء.

المدينة المرجعية: الرياض",0
"الموضوع: تأكيد طلب استرجاع

مرحبًا،

تم تسجيل طلب استرجاع بقيمة 1,250.00 ريال لدى ساب. مدة المعالجة المتوقعة من 3 إلى 5 أيام عمل، ويمكنك متابعة الحالة من التطبيق الرسمي.

رقم الطلب: 817712

هذه الرسالة صادرة آليًا، نرجو عدم الرد المباشر فيصلها.",0
"الموضوع: تأكيد طلب استرجاع

أهلًا،

تم تسجيل طلب استرجاع بقيمة 1,250.00 ريال لدى بنك الرياض. مدة المعالجة المتوقعة من 3 إلى 5 أيام عمل، ويمكنك متابعة الحالة من التطبيق الرسمي.

رقم الطلب: 614379",0
"الموضوع: استرداد إلى المحفظة

هلا،

تمت إعادة مبلغ 120.00 ريال إلى محفظتك لدى هنقرستيشن. قد يستغرق ظهوره بضع دقائق.",0
"الموضوع: تعذر التسليم مؤقتًا

مرحبًا،

تعذر تسليم الشحنة لدى فيديكس بسبب اختلاف الرمز البريدي. يمكنك تعديل بيانات العنوان من التطبيق الرسمي أو التواصل مع خدمة العملاء.

مرجع الشحنة: 14944

المدينة المرجعية: مكة",0
"الموضوع: إشعار أمني احترازي

مرحبًا سارة،

رصدت أنظمتنا محاولة دخول جديدة إلى حسابك لدى بنك الإنماء من جهاز جديد في 08:05 مساءً. إذا كانت هذه المحاولة تابعة لك فلا حاجة لأي إجراء. وإذا لم تكن لك، نوصي بتغيير كلمة المرور من التطبيق الرسمي فورًا. رقم الحالة: 62461

هذه الرسالة صادرة آليًا، يرجى عدم الرد المباشر لولوةها.",0
"الموضوع: تعذر التسليم مؤقتًا

مرحبًا،

تعذر تسليم الشحنة لدى أرامكس بسبب اختلاف الرمز البريدي. يمكنك تعديل بيانات العنوان من التطبيق الرسمي أو التواصل مع خدمة العملاء.

مرجع الشحنة: 12872

المدينة المرجعية: القصيم",0
"الموضوع: تأكيد استلام الطلب

مرحبا مها،

تم استلام طلبك لدى مرسول بنجاح. يمكنك متابعة حالة التحضير والتوصيل من التطبيق الرسمي.

رقم الطلب: 991034

في حال تمت المعالجة مسبقا، تجاهل هذا الإشعار.",0
"الموضوع: تحديث على المستفيدين

عميلنا العزيز،

تمت إضافة مستفيد جديد إلى حسابك لدى مصرف الراجحي. إذا كنت صاحب الإجراء فلا يلزم أي إجراء. وإن لم تكن كذلك، نرجو التواصل مع القنوات الرسمية داخل التطبيق أو مركز الاتصال.

مرجع العملية: 14224",0
"الموضوع: تأكيد استلام المستندات

مرحبًا،

تم استلام المستندات المرفوعة لدى عمادة القبول والتسجيل وهي الآن تحت المراجعة. لن نطلب منك كلمة المرور عبر الرسائل.",0
"الموضوع: تحديث على المستفيدين

عميلنا العزيز،

تمت إضافة مستفيد جديد إلى حسابك لدى ساب. وإن لم تكن كذلك، نرجو التواصل مع القنوات الرسمية داخل التطبيق أو مركز الاتصال. إذا كنت صاحب الإجراء فلا يلزم أي إجراء. مرجع العملية: 25386",0
"الموضوع: تحديث على الطلب الأكاديمي

مرحبًا غادة،

تم تحديث حالة الطلب المرتبط بحسابك لدى البلاك بورد. يمكن مراجعة التفاصيل من خلال البوابة الرسمية فقط. هذه الرسالة صادرة آليًا، الرجاء عدم الرد المباشر ماجدها. لا تشارك رمز التحقق مع أي طرف.",0
"الموضوع: تأكيد طلب استرجاع

مرحبًا،

تم تسجيل طلب استرجاع بقيمة 27.50 ريال لدى بنك البلاد. مدة المعالجة المتوقعة من 3 إلى 5 أيام عمل، ويمكنك متابعة الحالة من التطبيق الرسمي.

رقم الطلب: 879850

المدينة المرجعية: مكة",0
"الموضوع: تفعيل التحقق بخطوتين

مرحبًا،

تم تفعيل ميزة التحقق بخطوتين في حسابك علي فيسبوك. هذا إشعار توثيقي فقط.

في حال تمت المعالجة مسبقًا، تجاهل هذا الإشعار.",0
"الموضوع: تعذر التسليم مؤقتًا

مرحبًا،

تعذر تسليم الشحنة لدى فيديكس بسبب اختلاف الرمز البريدي. بإمكانك تعديل بيانات العنوان من التطبيق الرسمي أو التواصل مع خدمة العملاء.

مرجع الشحنة: 52233

في حال تمت المعالجة مسبقًا، تجاهل هذا الإشعار.",0
"الموضوع: استرداد إلى المحفظة

مرحبًا،

تمت إعادة مبلغ 399.00 ريال إلى محفظتك لدى طلبات. قد يستغرق ظهوره بضع دقائق.

المدينة المرجعية: المدينة هذا إشعار توعوي للحفاظ على أمان حسابك.",0
"الموضوع: تأكيد استلام المستندات

مرحبًا،

تم استلام المستندات المرفوعة لدى البلاك بورد وهي مباشرة تحت المراجعة.

في حال تمت المعالجة مسبقًا، تجاهل هذا الإشعار.",0
"الموضوع: تحديث على حالة الشحنة

مرحبًا أحمد،

تم تحديث حالة الشحنة رقم 437969 لدى SPL إلى: قيد المعالجة. وفي حال تعذر التسليم بسبب العنوان أو رقم التواصل، يمكنك التعديل من حسابك الرسمي.

المدينة المرجعية: مكة",0
"الموضوع: تعذر التسليم مؤقتًا

مرحبًا،

تعذر تسليم الشحنة لدى سمسا بسبب اختلاف الرمز البريدي. تستطيع تعديل بيانات العنوان من التطبيق الرسمي أو التواصل مع خدمة العملاء.

مرجع الشحنة: 90495

هذه الرسالة صادرة آليًا، يرجى عدم الرد المباشر عليها.",0
"الموضوع: تحديث على الفاتورة

هلا لولوة،

تم إصدار فاتورة خدمة STC لهذا الشهر بقيمة 49.99 ريال. يمكنك السداد أو مراجعة الاستهلاك من التطبيق الرسمي.",0
"الموضوع: تحديث على الاسترجاع

عميلنا العزيز،

تم تسجيل طلب استرجاع بقيمة 399.00 ريال لدى جرير. سيتم إشعارك عند إتمام المعالجة. لن نطلب منك كلمة المرور عبر الرسائل.",0
"الموضوع: تحديث على المستفيدين

عميلنا العزيز،

تمت إضافة مستفيد جديد إلى حسابك لدى بنك الرياض. وإن لم تكن كذلك، نرجو التواصل مع القنوات الرسمية داخل التطبيق أو مركز الاتصال. إذا كنت صاحب الإجراء فلا يلزم أي إجراء. مرجع العملية: 31755

المدينة المرجعية: أبها لن نطلب منك كلمة المرور عبر الرسائل.",0
"الموضوع: تحديث على الطلب الأكاديمي

مرحبًا سارة،

تم تحديث حالة الطلب المرتبط بحسابك لدى جامعة الأميرة نورة. يمكن مراجعة التفاصيل من خلال البوابة الرسمية فقط.",0
"الموضوع: إشعار دخول جديد

عميلنا العزيز،

تم تسجيل دخول جديد إلى حسابك في توكلنا من جهاز جديد عند 01:10 ظهرًا. في حال كانت هذه المحاولة تابعة لك فلا حاجة لاي إجراء.

المدينة المرجعية: تبوك",0
"الموضوع: إشعار دخول جديد

عميلنا العزيز،

تم تسجيل دخول جديد إلى حسابك في أبشر من جهاز جديد عند 01:10 ظهرًا. عند كانت هذه المحاولة تابعة لك فلا حاجة لأي إجراء.

في حال تمت المعالجة مسبقًا، تجاهل هذا الإشعار.",0
"الموضوع: تحديث على حالة الطلب

مرحبًا،

تم تحديث الطلب المرتبط بحسابك لدى نون إلى مرحلة قيد التجهيز. لا يلزم أي إجراء منك حاليًا.

المدينة المرجعية: جدة",0
"الموضوع: تأكيد استلام الطلب

مرحبًا بدور،

تم استلام طلبك لدى جاهز بصورة ناجحة. يمكنك متابعة حالة التحضير والتوصيل من التطبيق الرسمي.

رقم الطلب: 806995

المدينة المرجعية: الخبر لن نطلب منك كلمة المرور عبر الرسائل.",0
"الموضوع: تأكيد طلب استرجاع

مرحبًا،

تم تسجيل طلب استرجاع بقيمة 399.00 ريال لدى بنك البلاد. مدة المعالجة المتوقعة من 3 إلى 5 أيام عمل، ويمكنك متابعة الحالة من التطبيق الرسمي.

رقم الطلب: 678870

المدينة المرجعية: مكة",0
"الموضوع: تأكيد استلام المستندات

مرحبًا،

تم استلام مستندات التقديم الخاصة بك لدى شركة التمكين، ولا يتطلب ذلك أي إجراء إضافي في الوقت الحالي.

في حال تمت المعالجة مسبقًا، تجاهل هذا الإشعار. لن نطلب منك كلمة المرور عبر الرسائل.",0
"الموضوع: تأكيد استلام المستندات

أهلًا،

تم استلام مستندات التقديم الخاصة بك لدى وظائف السعودية، ولا يتطلب ذلك أي إجراء إضافي في الوقت الحالي.",0
"الموضوع: تاكيد استلام الطلب

مرحبًا،

تم استلام طلبك الإلكتروني لدى هيئة الزكاة بشكل ناجح، وسيتم إشعارك عند الانتقال إلى المرحلة التالية.

المدينة المرجعية: المدينة هذا إشعار توعوي للحفاظ على امان حسابك.",0
"الموضوع: تأكيد استلام الطلب

هلا غادة،

تم استلام طلبك لدى كيتا بنجاح. يمكنك متابعة حالة التحضير والتوصيل من التطبيق الرسمي.

رقم الطلب: 638034

هذه الرسالة صادرة آليا، فضلا عدم الرد المباشر عليها.",0
"الموضوع: تحديث على طلب السحب

عميلنا العزيز،

تم استلام طلب سحب بقيمة 199.00 ريال لدى Rain وهو الآن قيد المعالجة. لا تشارك رمز التحقق مع أي طرف.",0
"الموضوع: إشعار أمان المحفظة

مرحبًا لولوة،

تم تسجيل دخول جديد إلى حسابك الاستثماري لدى منصة تداول الخليج. إذا كانت هذه المحاولة تابعة لك فلا يلزم أي إجراء.

في حال تمت المعالجة مسبقًا، تجاهل هذا الإشعار.",0
"الموضوع: تأكيد استلام المستندات

هلا،

تم استلام مستندات التقديم الخاصة بك لدى وظائف السعودية، ولا يتطلب ذلك أي إجراء إضافي في الوقت الحالي.",0
"الموضوع: تأكيد استلام المستندات

مرحبًا،

تم استلام مستندات التقديم الخاصة بك لدى لينكدإن، ولا يتطلب ذلك أي إجراء إضافي في الوقت الحالي. لن نطلب منك كلمة المرور عبر الرسائل.",0
"الموضوع: تحديث على عنوان التوصيل

عميلنا العزيز،

تم تحديث عنوان التوصيل للطلب الأخير في هنقرستيشن. هذه الرسالة صادرة آليًا، يرجى عدم الرد المباشر عليها. في حال لم يكن التعديل منك، راجع التطبيق الرسمي. هذا إشعار توعوي للحفاظ على أمان حسابك.",0
"الموضوع: تأكيد الطلب

مرحبا لولوة،

تم تأكيد طلبك لدى شي إن بنجاح. تستطيع متابعة تفاصيل الشحن والفاتورة من خلال التطبيق أو الموقع الرسمي.

رقم الطلب: 992083

هذه الرسالة صادرة آليا، يرجى عدم الرد المباشر غادةها.",0
"الموضوع: تحديث على الاسترجاع

عميلنا العزيز،

تم تسجيل طلب استرجاع بقيمة 742.30 ريال لدى جرير. سيتم إشعارك عند إتمام المعالجة.

في حال تمت المعالجة مسبقًا، تجاهل هذا الإشعار.",0
"الموضوع: إشعار دخول جديد

مرحبًا محمد،

تم تسجيل دخول جديد إلى حسابك في إكس. إذا كانت هذه المحاولة تابعة لك فلا حاجة لأي إجراء، وإلا استخدم القنوات الرسمية لاستعادة الحساب.",0
"الموضوع: إشعار أمان المحفظة

مرحبًا يوسف،

تم تسجيل دخول جديد إلى حسابك الاستثماري لدى منصة تداول الخليج. عند كانت هذه المحاولة تابعة لك فلا يلزم أي إجراء.

في حال تمت المعالجة مسبقًا، تجاهل هذا الإشعار. لا تشارك رمز التحقق مع أي طرف.",0
"الموضوع: تحديث على حالة الشحنة

مرحبًا لولوة،

تم تحديث حالة الشحنة رقم 822850 لدى ناقل إلى: قيد المعالجة. وفي حال تعذر التسليم بسبب العنوان أو رقم التواصل، يمكنك التعديل من حسابك الرسمي.",0
"الموضوع: دعوة لمقابلة مبدئية

عزيزي/عزيزتي سلطان،

يسعدنا إبلاغك بأن طلبك لدى طاقات انتقل إلى المرحلة التالية. سيتم إرسال تفاصيل المقابلة عبر البريد الرسمي المسجل.",0
"الموضوع: تأكيد الطلب

مرحبًا تركي،

تم تأكيد طلبك لدى نون بنجاح. يمكنك متابعة تفاصيل الشحن والفاتورة من خلال التطبيق أو الموقع الرسمي.

رقم الطلب: 183092

في حال تمت المعالجة مسبقا، تجاهل هذا الإشعار. لن نطلب منك كلمة المرور عبر الرسائل.",0
